"","Kreiskennziffer","Name des Kreises","Jahr","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"424",3155,"Northeim",2007,134896,0.503444,4,7,2
"425",3155,"Northeim",2008,134896,0.524965,4,7,2
"426",3155,"Northeim",2009,134896,0.531596,4,7,2
"427",3155,"Northeim",2010,134896,0.512503,4,7,2
"428",3155,"Northeim",2011,134896,0.528798,4,7,2
"429",3155,"Northeim",2012,134896,0.493731,4,7,2
"430",3155,"Northeim",2013,134896,0.507277,4,7,2
"431",3155,"Northeim",2014,134896,0.504603,4,7,2
"432",3155,"Northeim",2015,134896,0.51738,4,7,2
"433",3156,"Osterode am Harz",1998,73885,0.456502,4,7,2
"434",3156,"Osterode am Harz",1999,73885,0.419214,4,7,2
"435",3156,"Osterode am Harz",2000,73885,0.505393,4,8,2
"436",3156,"Osterode am Harz",2001,73885,0.479812,4,7,2
"437",3156,"Osterode am Harz",2002,73885,0.479726,4,7,2
"438",3156,"Osterode am Harz",2003,73885,0.474987,4,7,2
"439",3156,"Osterode am Harz",2004,73885,0.489841,4,7,2
"440",3156,"Osterode am Harz",2005,73885,0.301639,2,3,2
"441",3156,"Osterode am Harz",2006,73885,0.50113,4,7,2
"442",3156,"Osterode am Harz",2007,73885,0.346921,2,4,2
"443",3156,"Osterode am Harz",2008,73885,0.290813,2,3,2
"444",3156,"Osterode am Harz",2009,73885,0.289666,2,3,2
"445",3156,"Osterode am Harz",2010,73885,0.33122,2,4,2
"446",3156,"Osterode am Harz",2011,73885,0.533547,4,7,2
"447",3156,"Osterode am Harz",2012,73885,0.510632,4,7,2
"448",3156,"Osterode am Harz",2013,73885,0.499971,4,7,2
"449",3156,"Osterode am Harz",2014,73885,0.506097,4,7,2
"450",3156,"Osterode am Harz",2015,73885,0.463047,3,6,2
"451",3157,"Peine",1998,132320,0.382894,3,6,2
"452",3157,"Peine",1999,132320,0.393014,3,6,2
"453",3157,"Peine",2000,132320,0.349282,3,6,2
"454",3157,"Peine",2001,132320,0.379127,3,6,2
"455",3157,"Peine",2002,132320,0.377779,3,6,2
"456",3157,"Peine",2003,132320,0.359651,3,5,2
"457",3157,"Peine",2004,132320,0.439583,3,6,2
"458",3157,"Peine",2005,132320,0.406871,3,6,2
"459",3157,"Peine",2006,132320,0.447932,3,6,2
"460",3157,"Peine",2007,132320,0.417158,3,6,2
"461",3157,"Peine",2008,132320,0.43547,3,6,2
"462",3157,"Peine",2009,132320,0.401864,3,6,2
"463",3157,"Peine",2010,132320,0.406646,3,5,2
"464",3157,"Peine",2011,132320,0.430581,3,6,2
"465",3157,"Peine",2012,132320,0.38922,3,5,2
"466",3157,"Peine",2013,132320,0.413616,3,5,2
"467",3157,"Peine",2014,132320,0.425384,3,6,2
"468",3157,"Peine",2015,132320,0.406765,3,5,2
"469",3158,"Wolfenbüttel",1998,120981,0.383857,3,6,2
"470",3158,"Wolfenbüttel",1999,120981,0.476195,4,8,2
"471",3158,"Wolfenbüttel",2000,120981,0.47258,4,8,2
"472",3158,"Wolfenbüttel",2001,120981,0.526968,4,8,2
"473",3158,"Wolfenbüttel",2002,120981,0.499171,4,8,2
"474",3158,"Wolfenbüttel",2003,120981,0.500705,4,8,2
"475",3158,"Wolfenbüttel",2004,120981,0.526465,4,8,2
"476",3158,"Wolfenbüttel",2005,120981,0.544788,4,8,2
"477",3158,"Wolfenbüttel",2006,120981,0.551199,4,7,2
"478",3158,"Wolfenbüttel",2007,120981,0.53092,4,8,2
"479",3158,"Wolfenbüttel",2008,120981,0.51266,4,7,2
"480",3158,"Wolfenbüttel",2009,120981,0.49886,4,7,2
"481",3158,"Wolfenbüttel",2010,120981,0.531056,4,7,2
"482",3158,"Wolfenbüttel",2011,120981,0.531809,4,7,2
"483",3158,"Wolfenbüttel",2012,120981,0.517387,4,7,2
"484",3158,"Wolfenbüttel",2013,120981,0.521269,4,7,2
"485",3158,"Wolfenbüttel",2014,120981,0.524202,4,7,2
"486",3158,"Wolfenbüttel",2015,120981,0.502821,4,7,2
"487",3241,"Region Hannover",1998,1144481,0.44485,4,7,2
"488",3241,"Region Hannover",1999,1144481,0.44727,4,7,2
"489",3241,"Region Hannover",2000,1144481,0.427119,4,7,2
"490",3241,"Region Hannover",2001,1144481,0.451849,4,7,2
"491",3241,"Region Hannover",2002,1144481,0.452084,4,7,2
"492",3241,"Region Hannover",2003,1144481,0.465359,4,7,2
"493",3241,"Region Hannover",2004,1144481,0.494591,4,7,2
"494",3241,"Region Hannover",2005,1144481,0.521097,4,8,2
"495",3241,"Region Hannover",2006,1144481,0.546326,4,7,2
"496",3241,"Region Hannover",2007,1144481,0.52117,4,7,2
"497",3241,"Region Hannover",2008,1144481,0.526445,4,7,2
"498",3241,"Region Hannover",2009,1144481,0.526228,4,7,2
"499",3241,"Region Hannover",2010,1144481,0.560528,4,8,2
"500",3241,"Region Hannover",2011,1144481,0.550291,4,8,2
"501",3241,"Region Hannover",2012,1144481,0.526843,4,7,2
"502",3241,"Region Hannover",2013,1144481,0.550395,4,7,2
"503",3241,"Region Hannover",2014,1144481,0.560378,4,8,2
"504",3241,"Region Hannover",2015,1144481,0.567442,4,8,2
"505",3251,"Diepholz",1998,213976,0.372295,3,6,2
"506",3251,"Diepholz",1999,213976,0.347355,3,5,2
"507",3251,"Diepholz",2000,213976,0.344911,3,5,2
"508",3251,"Diepholz",2001,213976,0.374153,3,6,2
"509",3251,"Diepholz",2002,213976,0.377503,3,6,2
"510",3251,"Diepholz",2003,213976,0.378319,3,5,2
"511",3251,"Diepholz",2004,213976,0.398821,3,6,2
"512",3251,"Diepholz",2005,213976,0.416867,3,6,2
"513",3251,"Diepholz",2006,213976,0.427258,3,6,2
"514",3251,"Diepholz",2007,213976,0.418136,3,6,2
"515",3251,"Diepholz",2008,213976,0.419501,3,6,2
"516",3251,"Diepholz",2009,213976,0.38689,3,5,2
"517",3251,"Diepholz",2010,213976,0.406626,3,5,2
"518",3251,"Diepholz",2011,213976,0.390772,3,5,2
"519",3251,"Diepholz",2012,213976,0.373552,3,5,2
"520",3251,"Diepholz",2013,213976,0.393635,3,5,2
"521",3251,"Diepholz",2014,213976,0.410893,3,5,2
"522",3251,"Diepholz",2015,213976,0.404265,3,5,2
"523",3252,"Hameln-Pyrmont",1998,148281,0.477141,4,7,2
"524",3252,"Hameln-Pyrmont",1999,148281,0.474303,4,7,2
"525",3252,"Hameln-Pyrmont",2000,148281,0.441139,4,7,2
"526",3252,"Hameln-Pyrmont",2001,148281,0.469136,4,7,2
"527",3252,"Hameln-Pyrmont",2002,148281,0.458671,4,7,2
"528",3252,"Hameln-Pyrmont",2003,148281,0.464002,4,7,2
"529",3252,"Hameln-Pyrmont",2004,148281,0.499429,4,7,2
"530",3252,"Hameln-Pyrmont",2005,148281,0.498726,4,7,2
"531",3252,"Hameln-Pyrmont",2006,148281,0.505097,4,7,2
"532",3252,"Hameln-Pyrmont",2007,148281,0.49476,4,7,2
"533",3252,"Hameln-Pyrmont",2008,148281,0.485509,4,7,2
"534",3252,"Hameln-Pyrmont",2009,148281,0.49455,4,7,2
"535",3252,"Hameln-Pyrmont",2010,148281,0.506881,4,7,2
"536",3252,"Hameln-Pyrmont",2011,148281,0.503306,4,7,2
"537",3252,"Hameln-Pyrmont",2012,148281,0.490507,4,7,2
"538",3252,"Hameln-Pyrmont",2013,148281,0.497051,4,7,2
"539",3252,"Hameln-Pyrmont",2014,148281,0.509968,4,7,2
"540",3252,"Hameln-Pyrmont",2015,148281,0.509201,4,7,2
"541",3254,"Hildesheim",1998,277055,0.450564,4,7,2
"542",3254,"Hildesheim",1999,277055,0.46869,4,7,2
"543",3254,"Hildesheim",2000,277055,0.408583,4,7,2
"544",3254,"Hildesheim",2001,277055,0.452983,4,7,2
"545",3254,"Hildesheim",2002,277055,0.45288,4,7,2
"546",3254,"Hildesheim",2003,277055,0.457394,4,7,2
"547",3254,"Hildesheim",2004,277055,0.482905,4,7,2
"548",3254,"Hildesheim",2005,277055,0.491263,4,7,2
"549",3254,"Hildesheim",2006,277055,0.523833,4,7,2
"550",3254,"Hildesheim",2007,277055,0.502814,4,7,2
"551",3254,"Hildesheim",2008,277055,0.514815,4,7,2
"552",3254,"Hildesheim",2009,277055,0.498217,4,7,2
"553",3254,"Hildesheim",2010,277055,0.545303,4,7,2
"554",3254,"Hildesheim",2011,277055,0.556473,4,8,2
"555",3254,"Hildesheim",2012,277055,0.519454,4,7,2
"556",3254,"Hildesheim",2013,277055,0.534806,4,7,2
"557",3254,"Hildesheim",2014,277055,0.551315,4,7,2
"558",3254,"Hildesheim",2015,277055,0.539347,4,7,2
"559",3255,"Holzminden",1998,71659,0.412613,4,7,2
"560",3255,"Holzminden",1999,71659,0.408573,3,6,2
"561",3255,"Holzminden",2000,71659,0.37905,3,6,2
"562",3255,"Holzminden",2001,71659,0.374178,3,6,2
"563",3255,"Holzminden",2002,71659,0.404518,3,6,2
"564",3255,"Holzminden",2003,71659,0.427955,3,6,2
"565",3255,"Holzminden",2004,71659,0.466945,4,7,2
"566",3255,"Holzminden",2005,71659,0.501417,4,7,2
"567",3255,"Holzminden",2006,71659,0.498296,4,7,2
"568",3255,"Holzminden",2007,71659,0.472159,4,7,2
"569",3255,"Holzminden",2008,71659,0.478182,4,7,2
"570",3255,"Holzminden",2009,71659,0.466605,4,7,2
"571",3255,"Holzminden",2010,71659,0.506646,4,7,2
"572",3255,"Holzminden",2011,71659,0.528064,4,7,2
"573",3255,"Holzminden",2012,71659,0.465885,4,7,2
"574",3255,"Holzminden",2013,71659,0.476331,4,7,2
"575",3255,"Holzminden",2014,71659,0.471672,3,6,2
"576",3255,"Holzminden",2015,71659,0.471066,3,6,2
"577",3256,"Nienburg (Weser)",1998,120632,0.351,3,5,2
"578",3256,"Nienburg (Weser)",1999,120632,0.383229,3,6,2
"579",3256,"Nienburg (Weser)",2000,120632,0.360713,3,6,2
"580",3256,"Nienburg (Weser)",2001,120632,0.378061,3,6,2
"581",3256,"Nienburg (Weser)",2002,120632,0.397218,3,6,2
"582",3256,"Nienburg (Weser)",2003,120632,0.359462,3,5,2
"583",3256,"Nienburg (Weser)",2004,120632,0.398567,3,6,2
"584",3256,"Nienburg (Weser)",2005,120632,0.43447,3,6,2
"585",3256,"Nienburg (Weser)",2006,120632,0.43607,3,6,2
"586",3256,"Nienburg (Weser)",2007,120632,0.415207,3,6,2
"587",3256,"Nienburg (Weser)",2008,120632,0.450557,3,6,2
"588",3256,"Nienburg (Weser)",2009,120632,0.427227,3,6,2
"589",3256,"Nienburg (Weser)",2010,120632,0.419953,3,6,2
"590",3256,"Nienburg (Weser)",2011,120632,0.453761,3,6,2
"591",3256,"Nienburg (Weser)",2012,120632,0.40564,3,6,2
"592",3256,"Nienburg (Weser)",2013,120632,0.43362,3,6,2
"593",3256,"Nienburg (Weser)",2014,120632,0.405342,3,5,2
"594",3256,"Nienburg (Weser)",2015,120632,0.411001,3,5,2
"595",3257,"Schaumburg",1998,156206,0.424722,4,7,2
"596",3257,"Schaumburg",1999,156206,0.449642,4,7,2
"597",3257,"Schaumburg",2000,156206,0.440583,4,7,2
"598",3257,"Schaumburg",2001,156206,0.441941,4,7,2
"599",3257,"Schaumburg",2002,156206,0.455052,4,7,2
"600",3257,"Schaumburg",2003,156206,0.479532,4,7,2
"601",3257,"Schaumburg",2004,156206,0.477614,4,7,2
"602",3257,"Schaumburg",2005,156206,0.494429,4,7,2
"603",3257,"Schaumburg",2006,156206,0.525918,4,7,2
"604",3257,"Schaumburg",2007,156206,0.495336,4,7,2
"605",3257,"Schaumburg",2008,156206,0.50539,4,7,2
"606",3257,"Schaumburg",2009,156206,0.512577,4,7,2
"607",3257,"Schaumburg",2010,156206,0.522992,4,7,2
"608",3257,"Schaumburg",2011,156206,0.538351,4,7,2
"609",3257,"Schaumburg",2012,156206,0.487327,4,7,2
"610",3257,"Schaumburg",2013,156206,0.498647,4,7,2
"611",3257,"Schaumburg",2014,156206,0.511474,4,7,2
"612",3257,"Schaumburg",2015,156206,0.500572,4,7,2
"613",3351,"Celle",1998,177971,0.491052,4,8,2
"614",3351,"Celle",1999,177971,0.504105,4,8,2
"615",3351,"Celle",2000,177971,0.490423,4,8,2
"616",3351,"Celle",2001,177971,0.522171,4,8,2
"617",3351,"Celle",2002,177971,0.510579,4,8,2
"618",3351,"Celle",2003,177971,0.526171,4,8,2
"619",3351,"Celle",2004,177971,0.544938,4,8,2
"620",3351,"Celle",2005,177971,0.562785,4,8,2
"621",3351,"Celle",2006,177971,0.588145,4,8,2
"622",3351,"Celle",2007,177971,0.554168,4,8,2
"623",3351,"Celle",2008,177971,0.568802,4,8,2
"624",3351,"Celle",2009,177971,0.539829,4,8,2
"625",3351,"Celle",2010,177971,0.540469,4,7,2
"626",3351,"Celle",2011,177971,0.565928,4,8,2
"627",3351,"Celle",2012,177971,0.522716,4,7,2
"628",3351,"Celle",2013,177971,0.536372,4,7,2
"629",3351,"Celle",2014,177971,0.544363,4,7,2
"630",3351,"Celle",2015,177971,0.54744,4,7,2
"631",3352,"Cuxhaven",1998,198103,0.42033,4,7,2
"632",3352,"Cuxhaven",1999,198103,0.418948,4,7,2
"633",3352,"Cuxhaven",2000,198103,0.415385,4,7,2
"634",3352,"Cuxhaven",2001,198103,0.487678,4,7,2
"635",3352,"Cuxhaven",2002,198103,0.467254,4,7,2
"636",3352,"Cuxhaven",2003,198103,0.468686,4,7,2
"637",3352,"Cuxhaven",2004,198103,0.499083,4,7,2
"638",3352,"Cuxhaven",2005,198103,0.487744,4,7,2
"639",3352,"Cuxhaven",2006,198103,0.522953,4,7,2
"640",3352,"Cuxhaven",2007,198103,0.480741,4,7,2
"641",3352,"Cuxhaven",2008,198103,0.500095,4,7,2
"642",3352,"Cuxhaven",2009,198103,0.44846,3,6,2
"643",3352,"Cuxhaven",2010,198103,0.47133,4,7,2
"644",3352,"Cuxhaven",2011,198103,0.488115,4,7,2
"645",3352,"Cuxhaven",2012,198103,0.425936,3,6,2
"646",3352,"Cuxhaven",2013,198103,0.452245,3,6,2
"647",3352,"Cuxhaven",2014,198103,0.462514,3,6,2
"648",3352,"Cuxhaven",2015,198103,0.470822,3,6,2
"649",3353,"Harburg",1998,248122,0.353217,3,5,2
"650",3353,"Harburg",1999,248122,0.359243,3,5,2
"651",3353,"Harburg",2000,248122,0.292735,2,4,2
"652",3353,"Harburg",2001,248122,0.335939,3,5,2
"653",3353,"Harburg",2002,248122,0.334717,3,5,2
"654",3353,"Harburg",2003,248122,0.349561,3,5,2
"655",3353,"Harburg",2004,248122,0.346342,2,4,2
"656",3353,"Harburg",2005,248122,0.343135,2,4,2
"657",3353,"Harburg",2006,248122,0.356496,2,4,2
"658",3353,"Harburg",2007,248122,0.347766,2,4,2
"659",3353,"Harburg",2008,248122,0.34584,2,4,2
"660",3353,"Harburg",2009,248122,0.318502,2,4,2
"661",3353,"Harburg",2010,248122,0.349676,2,4,2
"662",3353,"Harburg",2011,248122,0.332801,2,4,2
"663",3353,"Harburg",2012,248122,0.284154,2,3,2
"664",3353,"Harburg",2013,248122,0.33916,2,4,2
"665",3353,"Harburg",2014,248122,0.330827,2,3,2
"666",3353,"Harburg",2015,248122,0.322823,2,3,2
"667",3354,"Lüchow-Dannenberg",1998,50128,0.623847,5,9,3
"668",3354,"Lüchow-Dannenberg",1999,50128,0.693765,5,9,3
"669",3354,"Lüchow-Dannenberg",2000,50128,0.731662,5,9,3
"670",3354,"Lüchow-Dannenberg",2001,50128,0.753001,5,9,3
"671",3354,"Lüchow-Dannenberg",2002,50128,0.71256,5,9,3
"672",3354,"Lüchow-Dannenberg",2003,50128,0.69032,5,9,3
"673",3354,"Lüchow-Dannenberg",2004,50128,0.71333,5,9,3
"674",3354,"Lüchow-Dannenberg",2005,50128,0.673702,5,9,3
"675",3354,"Lüchow-Dannenberg",2006,50128,0.674696,5,9,3
"676",3354,"Lüchow-Dannenberg",2007,50128,0.63078,5,9,3
"677",3354,"Lüchow-Dannenberg",2008,50128,0.642216,5,9,3
"678",3354,"Lüchow-Dannenberg",2009,50128,0.66179,5,9,3
"679",3354,"Lüchow-Dannenberg",2010,50128,0.648336,5,9,3
"680",3354,"Lüchow-Dannenberg",2011,50128,0.675306,5,9,3
"681",3354,"Lüchow-Dannenberg",2012,50128,0.624092,5,9,3
"682",3354,"Lüchow-Dannenberg",2013,50128,0.632318,5,9,3
"683",3354,"Lüchow-Dannenberg",2014,50128,0.611895,4,8,2
"684",3354,"Lüchow-Dannenberg",2015,50128,0.626135,5,9,3
"685",3355,"Lüneburg",1998,180719,0.480272,4,7,2
"686",3355,"Lüneburg",1999,180719,0.514602,4,8,2
"687",3355,"Lüneburg",2000,180719,0.494896,4,8,2
"688",3355,"Lüneburg",2001,180719,0.506605,4,8,2
"689",3355,"Lüneburg",2002,180719,0.527311,4,8,2
"690",3355,"Lüneburg",2003,180719,0.538623,4,8,2
"691",3355,"Lüneburg",2004,180719,0.568339,4,8,2
"692",3355,"Lüneburg",2005,180719,0.559581,4,8,2
"693",3355,"Lüneburg",2006,180719,0.578236,4,8,2
"694",3355,"Lüneburg",2007,180719,0.539288,4,8,2
"695",3355,"Lüneburg",2008,180719,0.549296,4,8,2
"696",3355,"Lüneburg",2009,180719,0.573784,4,8,2
"697",3355,"Lüneburg",2010,180719,0.567622,4,8,2
"698",3355,"Lüneburg",2011,180719,0.57963,4,8,2
"699",3355,"Lüneburg",2012,180719,0.54465,4,8,2
"700",3355,"Lüneburg",2013,180719,0.570831,4,8,2
"701",3355,"Lüneburg",2014,180719,0.573171,4,8,2
"702",3355,"Lüneburg",2015,180719,0.567323,4,8,2
"703",3356,"Osterholz",1998,113579,0.368343,3,6,2
"704",3356,"Osterholz",1999,113579,0.394148,3,6,2
"705",3356,"Osterholz",2000,113579,0.348376,3,6,2
"706",3356,"Osterholz",2001,113579,0.38051,3,6,2
"707",3356,"Osterholz",2002,113579,0.381885,3,6,2
"708",3356,"Osterholz",2003,113579,0.389,3,6,2
"709",3356,"Osterholz",2004,113579,0.421958,3,6,2
"710",3356,"Osterholz",2005,113579,0.426333,3,6,2
"711",3356,"Osterholz",2006,113579,0.404736,3,5,2
"712",3356,"Osterholz",2007,113579,0.393615,3,5,2
"713",3356,"Osterholz",2008,113579,0.400957,3,5,2
"714",3356,"Osterholz",2009,113579,0.391564,3,5,2
"715",3356,"Osterholz",2010,113579,0.408942,3,5,2
"716",3356,"Osterholz",2011,113579,0.404845,3,5,2
"717",3356,"Osterholz",2012,113579,0.369498,3,5,2
"718",3356,"Osterholz",2013,113579,0.386636,3,5,2
"719",3356,"Osterholz",2014,113579,0.403366,3,5,2
"720",3356,"Osterholz",2015,113579,0.409903,3,5,2
"721",3357,"Rotenburg (Wümme)",1998,163253,0.373574,3,6,2
"722",3357,"Rotenburg (Wümme)",1999,163253,0.376156,3,6,2
"723",3357,"Rotenburg (Wümme)",2000,163253,0.372722,3,6,2
"724",3357,"Rotenburg (Wümme)",2001,163253,0.404841,3,6,2
"725",3357,"Rotenburg (Wümme)",2002,163253,0.403027,3,6,2
"726",3357,"Rotenburg (Wümme)",2003,163253,0.413301,3,6,2
"727",3357,"Rotenburg (Wümme)",2004,163253,0.436478,3,6,2
"728",3357,"Rotenburg (Wümme)",2005,163253,0.420183,3,6,2
"729",3357,"Rotenburg (Wümme)",2006,163253,0.447656,3,6,2
"730",3357,"Rotenburg (Wümme)",2007,163253,0.417503,3,6,2
"731",3357,"Rotenburg (Wümme)",2008,163253,0.42871,3,6,2
"732",3357,"Rotenburg (Wümme)",2009,163253,0.395256,3,6,2
"733",3357,"Rotenburg (Wümme)",2010,163253,0.433811,3,6,2
"734",3357,"Rotenburg (Wümme)",2011,163253,0.434763,3,6,2
"735",3357,"Rotenburg (Wümme)",2012,163253,0.396896,3,6,2
"736",3357,"Rotenburg (Wümme)",2013,163253,0.420649,3,5,2
"737",3357,"Rotenburg (Wümme)",2014,163253,0.423733,3,5,2
"738",3357,"Rotenburg (Wümme)",2015,163253,0.406367,3,5,2
"739",3358,"Heidekreis",1998,140264,0.421489,4,7,2
"740",3358,"Heidekreis",1999,140264,0.407124,3,6,2
"741",3358,"Heidekreis",2000,140264,0.411637,4,7,2
"742",3358,"Heidekreis",2001,140264,0.450489,4,7,2
"743",3358,"Heidekreis",2002,140264,0.43289,4,7,2
"744",3358,"Heidekreis",2003,140264,0.441919,4,7,2
"745",3358,"Heidekreis",2004,140264,0.45498,4,7,2
"746",3358,"Heidekreis",2005,140264,0.463952,4,7,2
"747",3358,"Heidekreis",2006,140264,0.485729,4,7,2
"748",3358,"Heidekreis",2007,140264,0.462341,4,7,2
"749",3358,"Heidekreis",2008,140264,0.503367,4,7,2
"750",3358,"Heidekreis",2009,140264,0.448796,3,6,2
"751",3358,"Heidekreis",2010,140264,0.444378,3,6,2
"752",3358,"Heidekreis",2011,140264,0.460239,3,6,2
"753",3358,"Heidekreis",2012,140264,0.415974,3,6,2
"754",3358,"Heidekreis",2013,140264,0.429498,3,6,2
"755",3358,"Heidekreis",2014,140264,0.453549,3,6,2
"756",3358,"Heidekreis",2015,140264,0.440568,3,6,2
"757",3359,"Stade",1998,200054,0.346264,3,5,2
"758",3359,"Stade",1999,200054,0.330657,3,5,2
"759",3359,"Stade",2000,200054,0.291404,2,4,2
"760",3359,"Stade",2001,200054,0.330516,3,5,2
"761",3359,"Stade",2002,200054,0.322266,2,4,2
"762",3359,"Stade",2003,200054,0.369156,3,5,2
"763",3359,"Stade",2004,200054,0.391145,3,5,2
"764",3359,"Stade",2005,200054,0.379908,3,5,2
"765",3359,"Stade",2006,200054,0.412363,3,5,2
"766",3359,"Stade",2007,200054,0.390488,3,5,2
"767",3359,"Stade",2008,200054,0.400995,3,5,2
"768",3359,"Stade",2009,200054,0.366787,3,5,2
"769",3359,"Stade",2010,200054,0.410232,3,6,2
"770",3359,"Stade",2011,200054,0.397112,3,5,2
"771",3359,"Stade",2012,200054,0.394231,3,5,2
"772",3359,"Stade",2013,200054,0.413669,3,5,2
"773",3359,"Stade",2014,200054,0.41175,3,5,2
"774",3359,"Stade",2015,200054,0.384941,3,5,2
"775",3360,"Uelzen",1998,93131,0.535415,4,8,2
"776",3360,"Uelzen",1999,93131,0.546591,4,8,2
"777",3360,"Uelzen",2000,93131,0.474044,4,8,2
"778",3360,"Uelzen",2001,93131,0.573843,4,8,2
"779",3360,"Uelzen",2002,93131,0.557385,4,8,2
"780",3360,"Uelzen",2003,93131,0.561659,4,8,2
"781",3360,"Uelzen",2004,93131,0.569396,4,8,2
"782",3360,"Uelzen",2005,93131,0.550429,4,8,2
"783",3360,"Uelzen",2006,93131,0.581743,4,8,2
"784",3360,"Uelzen",2007,93131,0.580602,4,8,2
"785",3360,"Uelzen",2008,93131,0.567178,4,8,2
"786",3360,"Uelzen",2009,93131,0.556016,4,8,2
"787",3360,"Uelzen",2010,93131,0.569913,4,8,2
"788",3360,"Uelzen",2011,93131,0.591945,4,8,2
"789",3360,"Uelzen",2012,93131,0.548951,4,8,2
"790",3360,"Uelzen",2013,93131,0.561555,4,8,2
"791",3360,"Uelzen",2014,93131,0.563448,4,8,2
"792",3360,"Uelzen",2015,93131,0.575866,4,8,2
"793",3361,"Verden",1998,134645,0.293263,2,4,2
"794",3361,"Verden",1999,134645,0.282537,2,4,2
"795",3361,"Verden",2000,134645,0.284935,2,4,2
"796",3361,"Verden",2001,134645,0.298884,2,4,2
"797",3361,"Verden",2002,134645,0.310674,2,4,2
"798",3361,"Verden",2003,134645,0.306474,2,4,2
"799",3361,"Verden",2004,134645,0.343772,2,4,2
"800",3361,"Verden",2005,134645,0.336099,2,4,2
"801",3361,"Verden",2006,134645,0.373249,2,4,2
"802",3361,"Verden",2007,134645,0.3494,2,4,2
"803",3361,"Verden",2008,134645,0.366102,2,4,2
"804",3361,"Verden",2009,134645,0.352321,3,5,2
"805",3361,"Verden",2010,134645,0.370598,3,5,2
"806",3361,"Verden",2011,134645,0.365242,2,4,2
"807",3361,"Verden",2012,134645,0.351497,3,5,2
"808",3361,"Verden",2013,134645,0.360104,2,4,2
"809",3361,"Verden",2014,134645,0.368158,2,4,2
"810",3361,"Verden",2015,134645,0.352905,2,4,2
"811",3401,"Delmenhorst, Stadt",1998,76323,0.580164,4,8,2
"812",3401,"Delmenhorst, Stadt",1999,76323,0.600102,4,8,2
"813",3401,"Delmenhorst, Stadt",2000,76323,0.575741,4,8,2
"814",3401,"Delmenhorst, Stadt",2001,76323,0.61307,4,8,2
"815",3401,"Delmenhorst, Stadt",2002,76323,0.570423,4,8,2
"816",3401,"Delmenhorst, Stadt",2003,76323,0.58739,4,8,2
"817",3401,"Delmenhorst, Stadt",2004,76323,0.591127,4,8,2
"818",3401,"Delmenhorst, Stadt",2005,76323,0.612017,4,8,2
"819",3401,"Delmenhorst, Stadt",2006,76323,0.650198,4,8,2
"820",3401,"Delmenhorst, Stadt",2007,76323,0.598045,4,8,2
"821",3401,"Delmenhorst, Stadt",2008,76323,0.61764,4,8,2
"822",3401,"Delmenhorst, Stadt",2009,76323,0.62769,4,8,2
"823",3401,"Delmenhorst, Stadt",2010,76323,0.657994,5,9,3
"824",3401,"Delmenhorst, Stadt",2011,76323,0.636386,5,9,3
"825",3401,"Delmenhorst, Stadt",2012,76323,0.620154,5,9,3
"826",3401,"Delmenhorst, Stadt",2013,76323,0.64146,5,9,3
"827",3401,"Delmenhorst, Stadt",2014,76323,0.65815,5,9,3
"828",3401,"Delmenhorst, Stadt",2015,76323,0.682379,5,9,3
"829",3402,"Emden, Stadt",1998,50694,0.590094,4,8,2
"830",3402,"Emden, Stadt",1999,50694,0.586814,4,8,2
"831",3402,"Emden, Stadt",2000,50694,0.554736,4,8,2
"832",3402,"Emden, Stadt",2001,50694,0.607223,4,8,2
"833",3402,"Emden, Stadt",2002,50694,0.589297,4,8,2
"834",3402,"Emden, Stadt",2003,50694,0.571305,4,8,2
"835",3402,"Emden, Stadt",2004,50694,0.576183,4,8,2
"836",3402,"Emden, Stadt",2005,50694,0.55475,4,8,2
"837",3402,"Emden, Stadt",2006,50694,0.572813,4,8,2
"838",3402,"Emden, Stadt",2007,50694,0.604682,4,8,2
"839",3402,"Emden, Stadt",2008,50694,0.58104,4,8,2
"840",3402,"Emden, Stadt",2009,50694,0.574156,4,8,2
"841",3402,"Emden, Stadt",2010,50694,0.571599,4,8,2
"842",3402,"Emden, Stadt",2011,50694,0.58153,4,8,2
"843",3402,"Emden, Stadt",2012,50694,0.528043,4,7,2
"844",3402,"Emden, Stadt",2013,50694,0.533035,4,7,2
"845",3402,"Emden, Stadt",2014,50694,0.524809,4,7,2
"846",3402,"Emden, Stadt",2015,50694,0.517182,4,7,2
"847",3403,"Oldenburg (Oldenburg), Stadt",1998,163830,0.568088,4,8,2
"848",3403,"Oldenburg (Oldenburg), Stadt",1999,163830,0.583502,4,8,2
"849",3403,"Oldenburg (Oldenburg), Stadt",2000,163830,0.554418,4,8,2
"850",3403,"Oldenburg (Oldenburg), Stadt",2001,163830,0.624946,4,8,2
"851",3403,"Oldenburg (Oldenburg), Stadt",2002,163830,0.609438,5,9,3
"852",3403,"Oldenburg (Oldenburg), Stadt",2003,163830,0.606262,4,8,2
"853",3403,"Oldenburg (Oldenburg), Stadt",2004,163830,0.637264,5,9,3
"854",3403,"Oldenburg (Oldenburg), Stadt",2005,163830,0.648535,5,9,3
"855",3403,"Oldenburg (Oldenburg), Stadt",2006,163830,0.669845,5,9,3
"856",3403,"Oldenburg (Oldenburg), Stadt",2007,163830,0.638215,5,9,3
